ori,des,path,len,time_step
345,325,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50_20_23_73_22_329_89_281_325,29,23
345,242,345_169_369_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,18,23
390,242,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,17,23
55,185,55_132_134_52_360_0_366_351_248_30_236_376_231_198_196_195_180_315_185,19,23
300,392,300_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,16,23
283,4,283_21_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,22,23
367,325,367_400_286_235_246_34_33_31_357_40_50_20_23_73_22_329_89_281_325,19,23
400,392,400_287_200_208_145_146_148_227_151_152_153_155_164_174_159_167_166_392,18,23
413,242,413_250_410_411_184_183_177_189_190_211_202_235_245_239_241_242,16,23
345,51,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,25,23
367,325,367_400_286_235_246_34_33_31_357_40_50_20_23_73_22_329_89_281_325,19,23
390,242,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,17,23
55,391,55_132_134_52_360_0_366_351_248_30_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_391,28,23
367,80,367_400_286_235_246_34_33_31_357_40_50_19_24_349_313_79_80,17,23
331,392,331_52_360_0_366_351_248_30_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,26,23
55,391,55_132_134_52_360_0_366_351_248_30_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_391,28,23
324,185,324_326_280_397_385_91_85_314_347_83_77_75_310_236_376_231_198_196_195_180_315_185,22,23
55,391,55_132_134_52_360_0_366_351_248_30_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_391,28,23
324,240,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_235_245_239_240,19,23
367,306,367_400_286_235_246_34_33_31_357_40_50_19_24_349_313_79_81_117_301_382_275_273_372_306,24,23
93,8,93_78_49_364_46_41_378_381_352_1_127_408_71_26_341_8,16,23
324,4,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,26,23
55,392,55_132_134_52_360_0_366_351_248_30_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,28,23
345,325,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50_20_23_73_22_329_89_281_325,29,23
345,242,345_169_369_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,18,23
324,4,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,26,23
324,4,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,26,23
400,325,400_286_235_246_34_33_31_357_40_50_20_23_73_22_329_89_281_325,18,23
395,306,395_7_340_27_72_409_365_362_358_380_377_42_47_355_19_24_349_313_79_81_117_301_382_275_273_372_306,27,23
345,51,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,25,23
345,242,345_169_369_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,18,23
324,147,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_147,20,23
324,4,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,26,23
345,4,345_169_369_168_374_156_157_176_177_188_146_148_227_151_152_154_4,17,23
395,260,395_7_340_27_72_409_365_362_358_380_377_42_47_355_20_23_73_21_84_80_118_124_116_278_276_267_265_262_261_260,30,23
324,4,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,26,23
345,268,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50_20_23_73_21_84_80_118_124_116_277_272_270_268,34,23
324,4,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,26,23
345,376,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_30_236_376,20,23
324,4,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,26,23
283,4,283_21_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,22,23
324,147,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_147,20,23
324,4,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,26,23
395,325,395_7_340_27_72_409_365_362_358_380_377_42_47_355_20_23_73_22_329_89_281_325,22,23
93,8,93_78_49_364_46_41_378_381_352_1_127_408_71_26_341_8,16,23
324,4,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,26,23
283,392,283_21_85_314_347_83_77_75_310_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,27,23
324,222,324_326_280_397_385_91_85_314_347_83_77_75_310_236_376_231_198_196_195_180_315_184_183_177_189_191_193_181_222,29,23
390,240,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_240,16,23
324,196,324_326_280_397_385_91_85_314_347_83_77_75_310_236_376_231_198_196,18,23
395,392,395_7_340_27_72_409_366_351_248_30_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,28,23
324,240,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_235_245_239_240,19,23
206,392,206_196_195_180_315_185_179_418_251_164_174_159_167_166_392,15,23
390,242,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,17,23
206,392,206_196_195_180_315_185_179_418_251_164_174_159_167_166_392,15,23
395,306,395_7_340_27_72_409_365_362_358_380_377_42_47_355_19_24_349_313_79_80_118_124_116_278_275_273_372_306,28,23
324,4,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,26,23
324,227,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227,22,23
390,4,390_344_168_374_156_157_176_177_188_146_148_227_151_152_154_4,16,23
390,242,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,17,23
390,153,390_344_168_374_156_157_176_177_188_146_148_227_151_152_153,15,23
324,4,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,26,23
48,154,48_45_43_37_39_75_310_237_233_234_200_208_145_146_148_227_151_152_154,19,23
15,392,15_34_33_30_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,22,23
390,240,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_240,16,23
324,242,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_235_245_239_241_242,20,23
324,306,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_235_246_34_33_31_357_40_50_20_23_73_21_84_80_118_124_116_278_275_273_372_306,37,23
390,242,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,17,23
390,242,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,17,23
324,4,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,26,23
395,306,395_7_340_27_72_409_365_362_358_380_377_42_47_355_19_24_349_313_79_80_118_124_116_278_275_273_372_306,28,23
390,240,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_240,16,23
324,392,324_326_280_397_385_91_85_314_347_83_77_75_310_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,31,23
414,242,414_252_334_157_176_177_189_190_211_202_235_245_239_241_242,15,23
15,391,15_34_33_30_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_391,22,23
300,392,300_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,16,23
395,261,395_7_340_27_72_409_365_362_358_380_377_42_47_355_19_24_349_313_79_81_117_301_382_276_267_265_262_261,28,23
390,240,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_240,16,23
390,242,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,17,23
390,242,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,17,23
390,242,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,17,23
345,325,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50_20_23_73_22_329_89_281_325,29,23
390,240,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_240,16,23
390,242,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,17,23
367,88,367_400_286_235_246_34_33_31_357_40_50_20_23_73_22_329_88,17,23
345,295,345_169_369_168_374_156_157_176_177_189_191_193_181_223_213_295,16,23
367,325,367_400_286_235_246_34_33_31_357_40_50_20_23_73_22_329_89_281_325,19,23
404,258,404_55_132_134_52_360_0_366_351_248_30_236_376_231_198_196_195_180_315_185_179_418_251_163_258,25,23
206,392,206_196_195_180_315_185_179_418_251_164_174_159_167_166_392,15,23
96,392,96_336_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,18,23
345,203,345_169_369_168_374_156_157_176_177_189_191_193_181_223_214_297_203,17,23
55,392,55_132_134_52_360_0_366_351_248_30_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,28,23
206,392,206_196_195_180_315_185_179_418_251_164_174_159_167_166_392,15,23
404,51,404_55_132_134_52_360_0_366_351_248_31_357_40_49_364_48_44_51,18,23
400,306,400_286_235_246_34_33_31_357_40_50_19_24_349_313_79_81_117_301_382_275_273_372_306,23,23
390,240,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_240,16,23
283,392,283_21_85_314_347_83_77_75_310_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,27,23
18,260,18_58_340_27_72_409_365_362_358_380_377_42_47_355_19_24_349_313_79_81_117_301_382_276_267_265_262_261_260,29,23
345,88,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50_20_23_73_22_329_88,27,23
345,242,345_169_369_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,18,23
367,392,367_400_287_200_208_145_146_148_227_151_152_153_155_164_174_159_167_166_392,19,24
206,391,206_196_195_180_315_185_179_418_251_164_174_159_167_166_391,15,24
404,392,404_55_132_134_52_360_0_366_351_248_30_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,29,24
345,294,345_169_369_168_374_156_157_176_177_189_191_193_181_223_213_294,16,24
404,391,404_55_132_134_52_360_0_366_351_248_30_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_391,29,24
300,392,300_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,16,24
367,391,367_400_287_200_208_145_146_148_227_151_152_153_155_164_174_159_167_166_391,19,24
400,325,400_286_235_246_34_33_31_357_40_50_20_23_73_22_329_89_281_325,18,24
367,162,367_400_287_200_208_145_146_148_227_151_152_153_155_163_258_162,16,24
55,392,55_132_134_52_360_0_366_351_248_30_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,28,24
367,391,367_400_287_200_208_145_146_148_227_151_152_153_155_164_174_159_167_166_391,19,24
404,225,404_55_132_134_52_360_0_366_351_248_30_236_376_231_198_196_195_180_315_184_182_225,22,24
15,392,15_34_33_30_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,22,24
196,240,196_195_180_315_184_183_177_189_190_211_202_235_245_239_240,15,24
324,144,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_144,19,24
345,242,345_169_369_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,18,24
324,4,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,26,24
345,325,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50_20_23_73_22_329_89_281_325,29,24
345,51,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,25,24
367,392,367_400_287_200_208_145_146_148_227_151_152_153_155_164_174_159_167_166_392,19,24
345,242,345_169_369_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,18,24
324,185,324_326_280_397_385_91_85_314_347_83_77_75_310_236_376_231_198_196_195_180_315_185,22,24
324,392,324_326_280_397_385_91_85_314_347_83_77_75_310_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,31,24
300,392,300_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,16,24
324,154,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154,25,24
48,325,48_45_43_38_36_248_30_237_232_33_31_357_40_50_20_23_73_22_329_89_281_325,22,24
324,399,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_235_245_238_399,19,24
324,4,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,26,24
93,66,93_78_49_364_46_41_378_381_352_1_127_408_71_26_341_6_66,17,24
324,417,324_326_280_397_385_91_85_314_347_83_77_75_310_236_376_231_198_196_195_180_315_185_179_417,24,24
395,306,395_7_340_27_72_409_365_362_358_380_377_42_47_355_19_24_349_313_79_81_117_301_382_275_273_372_306,27,24
324,392,324_326_280_397_385_91_85_314_347_83_77_75_310_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,31,24
345,260,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50_19_24_349_313_79_80_118_124_116_278_276_267_265_262_261_260,37,24
395,325,395_7_340_27_72_409_365_362_358_380_377_42_47_355_20_23_73_22_329_89_281_325,22,24
395,80,395_7_340_27_72_409_365_362_358_380_377_42_47_355_19_24_349_313_79_80,20,24
324,4,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,26,24
345,306,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50_19_24_349_313_79_81_117_301_382_275_273_372_306,34,24
345,51,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,25,24
324,391,324_326_280_397_385_91_85_314_347_83_77_75_310_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_391,31,24
55,392,55_132_134_52_360_0_366_351_248_30_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,28,24
345,51,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,25,24
400,324,400_286_235_246_34_33_31_357_40_50_20_23_73_22_329_89_281_324,18,24
324,200,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200,17,24
236,392,236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,18,24
324,179,324_326_280_397_385_91_85_314_347_83_77_75_310_236_376_231_198_196_195_180_315_185_179,23,24
55,392,55_132_134_52_360_0_366_351_248_30_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,28,24
48,4,48_45_43_37_39_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,20,24
400,325,400_286_235_246_34_33_31_357_40_50_20_23_73_22_329_89_281_325,18,24
324,4,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,26,24
390,4,390_344_168_374_156_157_176_177_188_146_148_227_151_152_154_4,16,24
331,4,331_52_360_0_366_351_248_30_237_233_234_200_208_145_146_148_227_151_152_154_4,21,24
324,4,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,26,24
390,242,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,17,24
